0,0,1,0,12.32,101307094.00717658,3,9.090522746478873,7.462141857142855,nan,0.01097249984741211
0,0,1,0,12.32,101307094.00717658,3,9.090522746478873,7.462141857142855,nan,0.011965036392211914
0,0,1,1,5.64,203.2442612429856,5,8.398110874448706,7.353474137869684,nan,0.014960527420043945
0,0,1,2,6.56,26151445.496990193,17,5.787361874201979,5.918804635036966,nan,0.0139617919921875
0,0,1,3,8.28,186.47043566950873,17,5.751802174374386,5.902065098482343,nan,0.013962268829345703
0,0,1,4,14.0,44.81330008142277,15,4.825860017808025,4.755366586290863,nan,0.017433643341064453
0,1,1,0,12.64,46324.88424561599,3,8.360510563380283,7.357285714285714,nan,0.011968135833740234
0,1,1,1,5.52,316.3045792836522,7,8.021743871734174,7.093247322093111,nan,0.012964963912963867
0,1,1,2,6.92,343.12804425577156,9,7.062761618933025,5.730672786281715,nan,0.01396322250366211
0,1,1,3,7.76,212896.16423390975,5,8.14718309859155,7.078571428571429,nan,0.012964487075805664
0,1,1,4,7.52,5919.26731305171,9,8.105008798657542,7.019695731160831,nan,0.013963699340820312
0,2,1,0,11.36,44881.9278101543,7,8.424363185124026,7.406884475983294,nan,0.010972261428833008
0,2,1,1,7.52,5180.009508016222,1,8.364788732394368,7.318571428571429,nan,0.01492762565612793
0,2,1,2,7.08,35008.8520053012,9,8.14718309859155,7.078571428571429,nan,0.013994932174682617
0,2,1,3,9.0,6058119.147545347,7,8.149911155376529,7.080977540766878,nan,0.01396489143371582
0,2,1,4,8.32,189.36663560691395,9,8.17112676056338,6.967142857142858,nan,0.014956235885620117
0,3,1,0,8.52,10202.130543995667,3,8.46105176056338,7.488058571428571,nan,0.009973526000976562
0,3,1,1,5.6,3180.5208274625593,9,12.343481539235412,11.415762653061224,nan,0.013936281204223633
0,3,1,2,6.44,2921.5746574231935,7,11.376052464788733,10.412001428571426,nan,0.013988494873046875
0,3,1,3,7.0,262.80929150464834,1,8.364788732394368,7.318571428571429,nan,0.013931989669799805
0,3,1,4,7.56,299.8854230851175,11,11.373828169232295,10.411927093573466,nan,0.014964103698730469
